SMILES,Tg,FFV,Tc,Density,Rg
*Oc1ccccc1C(=O)OC(=O)c1ccccc1OC(=O)c1cccc(C(*)=O)c1,,0.33111951,,,
*C(=O)N1C(=O)N(C(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)C(CC)(CC)C1=O,,0.36982444,,,
*CCCCCCNC(=O)CCP(=O)(CCC(=O)N*)c1ccccc1,,0.34647823,,,
*CCCCCCOC(=O)C(CCCCCBr)C(=O)OCCCCCCOc1ccc(-n2on2-c2ccc(O*)cc2)cc1,,0.37141754,,,
*CC(F)(F)C(F)(F)C(F)(F)COC(=O)c1cc(OCCCCC)cc(C(=O)O*)c1,,0.34110244,,,
*CC(*)C#N,,,0.207,0.979429396,20.43708909
*Nc1ccc2cc3cccc(N*)c3cc2c1,,0.33634853,,,
*C1C(=O)N(c2ccc(C)cc2)C(=O)C1*,,,0.1405,0.95394828,12.83180759
*Nc1ccc2c(c1)[C@@H]1c3cc(N*)ccc3[C@@H]3c4ccccc4[C@H]2[C@@]31C,,0.3710363,,,
*CC(*)C(=O)OCCCCCCSCC#N,,0.39181191,0.2175,1.039476536,13.18158821
*Nc1cc(C)c(-c2cccc(C)c2-c2cc(C)c(N*)cc2C)cc1C,,0.37804144,,,
*CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2)cc1,,0.33962097,,,
*CCC1C(=O)N(CCC)C(=O)C1*,,0.34544005,,,
*c1ccc(-c2ccc3c(c2)C(CCCCCCCC)(CCCCCCCC)c2cc(-c4ccc(N(*)c5ccc(N(c6ccc(C(C)(C)c7ccccc7)cc6)c6ccc(C(C)(C)c7ccccc7)cc6)cc5)cc4)ccc2-3)cc1,,0.42294334,,,
*Oc1ccc2cc(OC(=O)c3ccc(-c4ccc(C(*)=O)cc4)cc3-c3ccccc3)ccc2c1,,0.35771091,,,
*C(=O)Nc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(N4C(=O)c5ccc(*)cc5C4=O)c3)c2)c1,213.4893774,,,,
*CCCCCCOc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(O*)cc4)cc3)cc2)cc1,,0.39376633,,,
*Nc1nc(N*)c(N)nc1N,,0.31946255,,,
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc(*)n5-c5cccc(C(F)(F)F)c5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,0.38188218,,,
*Oc1ccc(NCC(=O)c2ccc(Sc3ccc(C(=O)CNc4ccc(*)cc4)cc3)cc2)cc1,,0.37243845,,,
*c1cccc(N2C(=O)C(=O)N(CCCCCCN3C(=O)C(=O)N(*)C3=O)C2=O)n1,,0.32153178,,,
*CC(*)C=O,,,0.2425,1.074977648,19.22062685
*Nc1cc(-c2ccccc2)c(-c2ccccc2N*)cc1-c1ccccc1,,0.35590858,,,
*CCc1ccc(*)s1,,0.39157828,0.288,1.164977581,25.29233638
*Nc1ccc(Oc2ccc(C(c3ccc(Oc4ccc(N*)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,0.34875187,,,
*Cc1c(C)c(C)c(CNC(=O)CCCC(=O)N*)c(C)c1C,,0.33742347,,,
*Oc1ccc(Oc2ccc(C(=O)c3ccc(-c4ccc(C(=O)c5ccc(*)cc5)cc4)cc3)cc2)cc1-c1cccc(C)c1,,0.38116077,,,
*Oc1ccc(-c2ccc(OC(=O)c3ccc(C(*)=O)cc3Sc3ccc4ccccc4c3)cc2)cc1,,0.35785251,,,
*C(=O)Nc1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(S(=O)(=O)c4ccc(N5C(=O)c6ccc(*)cc6C5=O)cc4)cc2)C3=O)cc1,,0.3574338,,,
*c1ccc(Oc2cccc(N3C(=O)c4ccc5c6c(ccc(c46)C3=O)C(=O)N(c3cccc(Oc4ccc(-c6nnc(*)o6)cc4)c3)C5=O)c2)cc1,,0.37441485,,,
*NCCc1c2ccccc2c(N*)c2ccccc12,,0.33811641,,,
*CC(*)c1ccc(COCCO)cc1,,0.34743668,,,
*CC(*)c1ccc(O)c(OC)c1,,0.34066185,,1.031531368,14.62592281
*CCCCCCCCCCCCCCOC(=O)CCCCC(=O)O*,,,0.3555,0.934642528,21.38435354
*CC(*)C(=O)OCC(C)CC,,0.37285766,0.221,0.919640881,13.54986722
*Oc1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(*)cc3C(=O)O)cc2)c(C(=O)O)c1,216.6231471,,,,
*CCCCNC(=O)CCCCCCCCC(=O)N*,,,0.355,,
*c1ccc(-c2ccc(N3C(=O)c4ccc(-c5cccc6c5C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,,0.38576498,,,
*O[Si](C)(C)CC(C)(C)COC(=O)c1cccc(C(=O)OCC(C)(C)C[Si](*)(C)C)c1,,0.3817269,,,
*Nc1ccc(-c2cc(C)c(-c3c(C)cc(-c4ccc(N*)cc4)c4ccccc34)c3ccccc23)cc1,,0.37446309,,,
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(S(*)(=O)=O)cc4)cc3)cc2)s1,,0.3741321,,,
*CC1(*)CC(=O)N(c2ccccc2)C1=O,,0.34449463,,,
*c1ccc2c(c1)C(=O)N(c1ccc(N(c3ccc(C=Cc4ccc([N+](=O)[O-])cc4)cc3)c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,0.41204926,,,
*c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5c(c(-c6ccccc6)c(-c6ccc(-c7c(-c8ccccc8)c8c(c(-c9ccccc9)c7-c7ccccc7)C(=O)N(*)C8=O)cc6)c(-c6ccccc6)c5-c5ccccc5)C4=O)c3)c2)c1,,0.38403855,,,
*O[Si](*)(C)CCCCCCCCCCCn1c2ccccc2c2ccccc21,,0.38480246,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(-c5ccc(*)c(C(F)(F)F)c5)cc4)cc3C(F)(F)F)cc2)cc1,,0.37643427,,,
*CCCCCCCOC(=O)NCCCCCCNC(=O)O*,,0.34603241,,,
*CC(*)CCCCCCCCCCCCCCCC,,0.40787312,0.375,,
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5nc6ccccc6n5-c5ccc(-n6c(*)nc7ccccc76)cc5)cc4)cc3)cc2)cc1,,0.3799322,,,
*Nc1c(Cl)cc(*)cc1Cl,-0.214281278,,,,
*c1ccc2c(c1)C(=O)N(c1cccc(C(=O)Nc3ccc(NC(=O)c4cccc(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)cc3)c1)C2=O,,0.35936185,,,
*Nc1cccc2c1[C@H]1c3ccccc3[C@@H]2c2cccc(N*)c21,,0.3714413,,,
*c1c(C)cc(C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c(C)c2)cc1C,,0.43003915,,,
*Nc1c(C)cc(C2(c3cc(C)c(N*)c(C)c3)c3cccc(C)c3-c3c(C)cccc32)cc1C,,0.38998404,,,
*c1ccc(Oc2ccc(C(=O)c3cccc(-c4cccc(C(=O)c5ccc(Oc6ccc(-c7nc(-c8cccc(-c9nc(*)c(-c%10ccccc%10)[nH]9)c8)[nH]c7-c7ccccc7)cc6)cc5)c4)c3)cc2)cc1,,0.39209457,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C=Cc4ccc(*)cc4)cc3)cc2)cc1,,0.37415859,,,
*CCCCCCCCCCOc1ccc(N(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(O*)cc4)cc3)cc2)cc1,,0.38946721,,,
*NCCCCCCCN*,,0.33180826,,,
*C(=O)NCCCCCCNC(=O)c1ccc(*)s1,42.90894132,,,,
*O[Si](C)(C)c1ccc2cc([Si](*)(C)C)ccc2c1,,0.41010806,,,
*Oc1ccc(C2(c3ccc(OC(*)=O)c(Cl)c3)CC3CCC2C3)cc1Cl,,0.37867206,,,
*CC(*)(C)C(=O)OCCCCCCCCCCCn1c2ccccc2c2ccccc21,,0.36342293,,,
*Nc1ccc(/C=C/c2ccc3cc(/C=C/c4ccc(N*)cc4)ccc3c2)cc1,,0.35285493,,,
*Oc1ccc(C(=O)OCCOC(=O)c2ccc(*)cc2)cc1,,0.34122405,,,
*NC1CCC(CC(C)(C)NC(=O)CCCCC(*)=O)CC1,,0.33902943,,,
*CC(*)Cc1cccc(C)c1,,0.38592652,,,
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)cc1,,0.37756242,,,
*Nc1c(N)c(O)c(N)c(N2CCCCC2)c1N*,,0.33028423,,,
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)C(=O)OCC)cc1,,0.35082054,,,
*CCN(*)C(=O)c1ccc(F)c(F)c1F,,0.34115264,,,
*C(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5cccc(N6C(=O)c7ccc(*)cc7C6=O)c5)c3)C4=O)cc2)cc1,,0.36301636,,,
*Nc1ccc(C2(c3ccc(N*)cc3CC)c3ccccc3-c3ccccc32)c(CC)c1,,0.37129273,,,
*Nc1ccc(C(c2ccc(N)cc2)c2cccc(N*)c2)cc1,,0.35836442,,,
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(-c5nnc(*)c6c(-c7ccccc7)c(-c7ccc8ccccc8c7)c(-c7ccc8ccccc8c7)c(-c7ccccc7)c56)cc4)cc3)cc2)cc1,,0.40570846,,,
*Oc1ccc(OC(=O)c2cc(OCCCCOCC3CCCN3c3ccc([N+](=O)[O-])cc3)c(C(*)=O)cc2OCCCCOCC2CCCN2c2ccc([N+](=O)[O-])cc2)cc1,,0.34909461,,,
*c1ccc(Oc2ccc(-c3ccc(Oc4ccc(N5C(=O)c6ccc(Oc7ccc8ccc(Oc9ccc%10c(c9)C(=O)N(*)C%10=O)cc8c7)cc6C5=O)cc4)cc3)cc2)cc1,,0.36611158,,,
*c1ccc(NC(=O)CCCCCC(=O)Nc2ccc(S(*)(=O)=O)cc2)cc1,,0.3393363,,,
*c1ccc2c(c1)C(=O)N(c1c(C)cc(C3(c4cc(C)c(N5C(=O)c6ccc(C(*)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C)c4)c4ccccc4-c4ccccc43)cc1C)C2=O,,0.44643789,,,
*CC(*)(CC(=O)OC(C)C)C(=O)OC12CC3CC(CC(C3)C1)C2,,0.39313368,,,
*c1cccc(OCCCCCCCCCCOc2cccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)c2)c1,,0.35053912,,,
*c1ccc(-c2ccc(N(c3ccc(OC)cc3)c3ccc4ccc(N(*)c5ccc(OC)cc5)cc4c3)cc2)cc1,,0.43192443,,,
*Nc1ccc(C(=O)c2ccc(NC(=O)c3cc(C(*)=O)cc(C(C)(C)C)c3)cc2)cc1,,0.36605303,,,
*CC(C)C(C)COC(=O)c1ccc(C(=O)O*)cc1,,0.34746292,,,
*Oc1cccc(NC(=O)c2ccc([Si](C)(C)c3ccc(C(*)=O)cc3)cc2)c1,,0.36668921,,,
*Nc1ccc(-c2cc(N*)cc(-c3ccc(N)cc3)c2)cc1,,0.34788734,,,
*Nc1ccc(C2(c3ccc(N*)cc3)CCC[C@@H](CC=C)C2)cc1,,0.3496808,,,
*CC(C)(COC(=O)NCCCCCCNC(=O)O*)C(=O)O,,0.31898697,,,
*CC(O)COC(=O)C1CCC(C(=O)OCC(O)COc2ccc(C3(c4ccc(O*)cc4)c4ccccc4-c4ccccc43)cc2)CC1,,0.34780473,,,
*NC(=O)[C@H](CCC[C@H](N)C(=O)O)N*,,0.29081425,,,
*c1ccc(-c2sc(-c3ccc(-c4cc(CCCC)c(*)s4)cc3)cc2CCCC)cc1,,0.50077803,,,
*c1cccc(-c2nc3cc(-c4ccc5[nH]c(*)nc5c4)ccc3[nH]2)c1,,0.41970878,,,
*C=CC(COCc1ccccc1)C(*)COCc1ccccc1,,0.36790087,,,
*CCCCCCCCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N(*)C4=O)cc2C1=O,,0.35477028,,,
*c1ccc(Oc2ccc(C(=O)c3cccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(Oc9ccc(Oc%10ccc%11c(c%10)C(=O)N(*)C%11=O)cc9)cc8)cc7C6=O)cc5)cc4)c3)cc2)cc1,,0.36312657,,,
*c1ccc(Oc2ccc(-c3nc4ccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(c8ccc(Oc%10ccc%11nc(*)c(-c%12ccccc%12)nc%11c%10)cc8)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)cc4nc3-c3ccccc3)cc2)cc1,,0.40256926,,,
*CCCCCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,,0.36151008,,,
*CCCCCCCCCCCCCCNC(=O)NCCCCCCCCCCNC(=O)N*,,0.37604443,0.344,,
*Nc1ccc(CC(C)(C)NC(=O)CCC(*)=O)cc1,,0.33397161,,,
*C(=O)Nc1ccc(-c2ccc(NC(=O)c3ccc4c(c3)C(=O)N(c3ccc(Oc5cccc6c(N7C(=O)c8ccc(*)cc8C7=O)cccc56)cc3)C4=O)c(OC)c2)cc1OC,,0.35702577,,,
*OC(=O)C(NC(=O)CCCCC(=O)NC(C(=O)OC1COC2C(*)COC12)C(C)CC)C(C)CC,,0.34256683,,,
*Nc1ccc(Cc2cccc(Cc3ccc(N*)cc3)c2)cc1,,0.3462571,,,
*CC(*)c1ccc(C(=O)O)c(C(=O)O)c1,,,0.171,1.184354013,13.53424751
*Oc1ccc(-c2ccc(-c3ccc(Oc4ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc4)c(C(F)(F)F)c3)cc2)cc1C(F)(F)F,,0.37834788,,,
*c1ccc(C(c2ccc(-c3nc4ccc(-c5ccc6nc(*)oc6c5)cc4o3)cc2)(C(F)(F)F)C(F)(F)F)cc1,,0.41473896,,,
*Nc1cc(NC(=O)c2ccc(C(*)=O)cc2)cc(-c2nnc(-c3ccccn3)o2)c1,,0.37590991,,,
*c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(-c5ccc(*)nc5)cc4)cc3)cc2)cc1,,0.38782954,,,
*c1ccc([Si](c2ccccc2)(c2ccccc2)c2ccc(-c3nnc(-c4ccc(-c5nnc(*)o5)cc4)o3)cc2)cc1,,0.48674163,,,
*Oc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(C(Nc5ccc(*)cc5)=C(C#N)C#N)cc4)cc3)cc2)cc1,270.2905197,,,,
*O[Si](C)(C)CC[Si](C)(C)Oc1c(C)cc(-c2cc(C)c(*)c(C)c2)cc1C,,0.40021921,,,
*CCN(*)C(=O)c1c(F)cc(F)c(F)c1F,,0.34348957,,,
*CC(*)c1ccc(C(C)=NO)cc1,,0.35867112,,,
*CC(*)(C)C(=O)OCCCCCCOc1ccc(OC(=O)c2ccc(OC)c(Br)c2)cc1,,0.35326079,,,
*CC(*)(C)C(=O)OCC(C)(C)C1OCC(C)(C)CO1,,0.36823735,0.1619999999999999,0.904274504,10.65097658
*Oc1ccc(Oc2ccc(Oc3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)cc2)cc1,136.3718208,,,,
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc(C9(c%10ccc(Oc%11ccc%12c(c%11)C(=O)N(*)C%12=O)cc%10)CCC(c%10ccccc%10)CC9)cc8)cc7C6=O)cc5)cc4)CC4CC3C3CCCC43)cc2)cc1,,0.37595307,,,
*Nc1ccc(C[C@@H](c2ccccc2)c2ccc(N*)cc2)cc1,,0.35117651,,,
*CC(*)(C)C(=O)OCC1(CC)COC1,,0.36219625,,,
*CCCNC(=O)CCCCC(=O)NCCCO*,,0.33205833,,,
*CCCCCCNC(=O)C(CCCCCCCCCCCCCCC)C(=O)N*,,,0.3369999999999999,0.897093489,15.49662691
*/C=C(\C#N)C(=O)Nc1cccc(NC(=O)/C(C#N)=C/c2ccc(/C=C/c3ccc(N(c4ccccc4)c4ccc(N(c5ccccc5)c5ccc(/C=C/c6ccc(*)s6)cc5)cc4)cc3)s2)c1,243.9892983,,,,
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CCCCC1,,0.37641146,,,
*c1ccc2c(c1)C(=O)N(c1ccc(OC(CCCCCC)COc3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc1)C2=O,,0.36437379,,,
*CCCCCC(=O)Oc1ccc(-c2ccc(OC(=O)CCCCCn3c(=O)c4cc5c(=O)n(*)c(=O)c5cc4c3=O)cc2)cc1,60.41501019,,,,
*Oc1ccc(NC(=C(C#N)C#N)c2ccc3cc(C(Nc4ccc(*)cc4)=C(C#N)C#N)ccc3c2)cc1,,0.40578459,,,
*CCCCOC(=O)/C=C\C(=O)O*,,0.31922537,,,
*Oc1c(OC)cc(-c2cc(OC)c(OC(=O)CCCCCCCCC(*)=O)c(OC)c2)cc1OC,,0.35167826,,,
*CCCCCCCCCCCNC(=O)CCCCC(=O)N*,,,0.3295,0.9550917,21.59948372
*CC(*)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,,0.38284106,,,
*Nc1cc(-c2cc(N*)c(N)c3ccccc23)c2ccccc2c1N,,0.35081452,,,
*CCCS(=O)(=O)CCCS(=O)(=O)CCCOC(=O)c1ccccc1C(=O)O*,,0.34598404,,,
*Oc1ccc(C=C2CCC(=Cc3ccc(OC(=O)c4ccc(N=Cc5ccc(C=Nc6ccc(C(*)=O)cc6)cc5)cc4)c(OC)c3)C2=O)cc1OC,,0.36413773,,,
*C(=O)OCCCCCCOC(=O)c1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(*)cc4C3=O)cc2)cc1,,0.33915819,,,
*Nc1ccc(C2(c3ccc(N*)cc3)c3ccccc3-c3cc(C)ccc32)cc1,,0.37206432,,,
*OC(=O)c1ccc(CCCCCc2ccc(C(*)=O)cc2)cc1,,0.35615105,,,
*Nc1cc(C)c(Cc2ccc(CCCCc3ccc(Cc4c(C)cc(N*)cc4C)cc3)cc2)c(C)c1,,0.36087708,,,
*Nc1cccc(C(=C(c2ccccc2)c2ccccc2)c2cccc(N*)c2)c1,,0.37210124,,,
*c1sc(*)c(OCCCCCCCCCCCCCCCCCCCC)c1C,,,0.3747499999999999,0.90435478,14.34826035
*Oc1cccc(C(=O)c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)c1,,0.36799842,,,
*OP(=O)(Oc1c(Cl)cc(Cl)cc1Cl)Oc1c(Cl)c(Cl)c(*)c(Cl)c1Cl,,0.36280983,,,
*Nc1ccc(-c2c(-c3ccccc3)cc(N*)c(-c3ccccc3N)c2N)cc1,,0.35040297,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C(=O)c3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,0.37436742,,,
*c1ccc(Cc2ccc(N3C(=O)CC(Nc4ccc(Cc5ccc(NC6CC(=O)N(*)C6=O)cc5)cc4)C3=O)cc2)cc1,,0.3630038,,,
*COC(=O)NCc1ccc(CNC(=O)OCc2ccc(*)o2)o1,,0.32330608,,,
*Cc1cccc(CNC(=O)c2cccc(C(=O)N*)c2)c1,,0.32986558,,,
*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,,0.3315989,,,
*c1cccc(C(=O)Nc2ccc(Oc3ccc(C(C)(C)c4ccc(Oc5ccc(NC(=O)c6cccc(N7C(=O)c8ccc(-c9ccc%10c(c9)C(=O)N(*)C%10=O)cc8C7=O)c6)cc5)cc4)cc3)cc2)c1,,0.36210831,,,
*C(=O)Nc1cccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(C5(c6ccc(Oc7ccc(N8C(=O)c9ccc(*)cc9C8=O)cc7)cc6)NC(=O)c6ccccc65)cc4)cc2)C3=O)c1,,0.36419448,,,
*CC(*)(CC(=O)OCCOCCOC)C(=O)OCCOCCOC,,0.33439887,,,
*CC(*)C(=O)Nc1ccc(C(=O)C=Cc2ccc(Br)cc2)cc1,,0.36262044,,,
*=c1cc2ccc3cc(=c4c5ccccc5c(=*)c5ccccc45)cc4ccc(c1)c2c34,437.49,,,,
*CC(*)c1cc(Cl)ccc1Cl,,,0.1119999999999999,1.217628771,15.81204712
*C1C(=O)N(c2ccccc2)C(=O)C1*,197.1821336,,0.143,1.03911953,14.56697254
*Oc1ccc(C(=O)c2ccc(C(=O)c3ccc(*)c(C(C)C)c3)cc2)cc1C,,0.39987425,,,
*CC(*)c1cc(Br)ccc1OCCC(C)C,,0.40859696,0.1674999999999999,,
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nc(-c6ccccn6)nnc5*)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,,0.39042731,,,
*SSc1ccc(N=CNc2ccc(*)cc2)cc1,,0.41922647,,,
*C(=O)OCCCCCCCCCCOC(=O)c1ccc(N2C(=O)c3ccc(*)cc3C2=O)cc1,,0.34926735,,,
*c1ccc2c(c1)C(=O)N(c1ccc(-c3ccc(N4C(=O)c5ccc(C(*)(C(F)(F)F)C(F)(F)F)cc5C4=O)c(OCCN(CC)c4ccc(C(C#N)=C(C#N)C#N)cc4)c3)cc1OCCN(CC)c1ccc(C(C#N)=C(C#N)C#N)cc1)C2=O,,0.37956411,,,
*Nc1cc(-c2ccccc2N*)cc(-c2cc3cc4ccccc4cc3c3cc4ccccc4cc23)c1,,0.36115778,,,
*CCCCCCCCCCCCCCOC(=O)CC/C=C/CCC(=O)O*,,,0.318,,
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(C(=O)c5ccc(Oc6ccc(-c7nc(-c8ccc(-c9nc(*)c(-c%10ccccc%10)[nH]9)cc8)[nH]c7-c7ccccc7)cc6)cc5)cc4)cc3)cc2)cc1,,0.40281752,,,
*CC1CCCC(CN2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)C1,,0.36224817,,,
*Nc1ccc(-c2c(C)cc(C3(c4cc(C)c(-c5ccc(N*)cc5)c(C(C)C)c4)c4ccccc4-c4ccccc43)cc2C(C)C)cc1,,0.4084913999999999,,,
*OC(CCCCCC)CC(*)=O,,0.37673739,,,
*CCCCCCCCCCOC(=O)c1ccc(-c2ccc(C(=O)O*)cc2)cc1,,0.35720916,,,
*c1cc(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)c(O)cc1O,,0.36305869,,,
*CCP(Cl)(Cl)=Nc1ccc(N=P(*)(Cl)Cl)cc1,-27.34500252,,,,
*Nc1cccc(CCc2ccc(NC(=O)c3cccc(C(*)=O)c3)cc2)c1,,0.3513212,,,
*Oc1ccc(C(=O)c2cccc(NC(=O)c3ccc(C(=O)Nc4cccc(C(=O)c5ccc(*)cc5)c4)cc3)c2)cc1,,0.35027261,,,
*CC(*)C(=O)OCCOC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,,0.42097644,,,
*Nc1ccc(-c2c(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(-c4ccccc4)cc3)c(N*)c(-c3ccc(-c4ccccc4)cc3)c2-c2ccc(-c3ccccc3)cc2)cc1,,0.36269909,,,
*C1C(*)C2CC1C(C(=O)OCc1ccccc1)C2C(=O)OCc1ccccc1,,0.34460081,,,
*c1ccc(Oc2cc3ccccc3cc2Oc2ccc(N3C(=O)c4ccc(Oc5cc6ccccc6cc5Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4C3=O)cc2)cc1,,0.36656282,,,
*C(=O)Nc1ccc(N=Nc2ccc([N+](=O)[O-])cc2)c(NC(=O)c2ccc3c(c2)C(=O)N(c2c(C)cc(-c4cc(C)c(N5C(=O)c6ccc(*)cc6C5=O)c(C)c4)cc2C)C3=O)c1,,0.37389366,,,
*C(=O)c1ccc2c(c1)C(=O)N(c1ccc(OCCOCCOCCOc3ccc(N4C(=O)c5ccc(*)cc5C4=O)cc3)cc1)C2=O,,0.33962987,,,
*Nc1ccc(-c2ccc(Cc3ccccc3)cc2)c(C)c1N*,,0.34585663,,,
*Oc1ccc(C2(c3ccc(OC(*)=O)cc3)CCCCCC2)cc1,,0.35365375,,,
*Nc1ccc(CC(C)(C)NC(=O)CCCCCCCCC(*)=O)cc1,,0.35281212,,,
*Nc1ccc(C(=CC=C)c2ccc(N*)cc2)cc1,,0.35869466,,,
*Nc1cccc(C#Cc2cccc(NC(=O)c3ccc(C(*)=O)cc3C(=O)O)c2)c1,187.6187871,,,,
*Nc1ccc(NC(=O)c2cc(-c3ccc(C(=O)OCC)c(C(*)=O)c3)ccc2C(=O)OCC)cc1,,0.34355176,,,
*Oc1cccc(Oc2cccc(NC(=O)c3cccc(Oc4cccc(Oc5cccc(C(=O)Nc6cccc(*)c6)c5)c4)c3)c2)c1,,0.35258693,,,
*/C=C/CCCCCCCCCC*,,,0.4142,0.822074244,20.61494369
*CCCCCCNC(=O)c1ccc(C(=O)N*)c(Oc2ccccc2)c1,,0.34618661,,,
*C(=O)Nc1ccc(C)cc1N1C(=O)CC(N2C(=O)c3ccc(*)cc3C2=O)C1=O,,0.34915334,,,
*Nc1ccc(C(*)=O)cc1,92.05287264,,,,
*Nc1c(N*)c(C=C)c2c(c(N)cc3cc4ccccc4cc32)c1N,,0.33559089,,,
*CC(*)CC(C)(C)C,,0.39627266,0.1735,0.748691234,11.55027129
*CC(*)c1ccc(OP2(OCCOCCOCCOC)=NP(OCCOCCOCCOC)(OCCOCCOCCOC)=NP(OCCOCCOCCOC)(OCCOCCOCCOC)=N2)cc1,,0.35241412,,,
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)C6CC7CC(C6)CC5C7)cc4)cc3)cc2)cc1,,0.36751197,,,
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)c([N-][N+]#N)c1,196.3053138,,,,
*Nc1ccc(NC(=O)c2ccc(NC(=O)C=Cc3ccc(C=CC(=O)Nc4ccc(C(*)=O)cc4)cc3)cc2)cc1,169.7759737,,,,
*c1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3)cc2)cc1,,0.35953155,,,
*CCC([2H])C(*)([2H])C,,0.40087335,,0.8045306,19.33954208
*C(=O)c1ccc2c(c1)C(=O)N(c1c(C)cc(Cc3cc(C)c(N4C(=O)c5ccc(*)cc5C4=O)c(C)c3)cc1C)C2=O,,0.41157762,,,
*NS(N)(N)(N*)(c1ccccc1)c1ccccc1,,0.3467735,,,
*CCCCCCCCCCC(=O)Nc1ccc(NC(=O)CCCCCCCCCCN2C(=O)c3ccc(C(=O)c4ccc5c(c4)C(=O)N(*)C5=O)cc3C2=O)cc1,,0.34716825,,,
